21.0
18.0
19.0
18.0
18.0
18.0
18.0
24.0
21.0
18.0
19.0
20.0
18.0
19.0
18.0
20.0
19.0
20.0
21.0
18.0
18.0
20.0
19.0
18.0
19.0
18.0
18.0
18.0
18.0
19.0
18.0
18.0
18.0
20.0
18.0
18.0
19.0
18.0
18.0
18.0
20.0
18.0
18.0
18.0
18.0
19.0
18.0
19.0
19.0
20.0
21.0
18.0
19.0
18.0
18.0
19.0
18.0
18.0
20.0
19.0
19.0
19.0
19.0
19.0
18.0
20.0
18.0
18.0
18.0
18.0
18.0
18.0
19.0
19.0
18.0
18.0
19.0
19.0
20.0
18.0
26.0
18.0
19.0
18.0
18.0
20.0
18.0
18.0
19.0
18.0
23.0
27.0
18.0
18.0
18.0
18.0
19.0
18.0
20.0
18.0
19.0
23.0
18.0
18.0
18.0
19.0
19.0
19.0
18.0
18.0
18.0
19.0
20.0
20.0
18.0
18.0
18.0
19.0
19.0
18.0
21.0
19.0
18.0
19.0
18.0
19.0
18.0
19.0
18.0
19.0
16.0
19.0
18.0
18.0
18.0
19.0
18.0
18.0
19.0
18.0
19.0
18.0
18.0
18.0
17.0
20.0
21.0
21.0
21.0
18.0
18.0
18.0
20.0
19.0
19.0
19.0
18.0
18.0
18.0
19.0
21.0
18.0
18.0
19.0
18.0
18.0
18.0
21.0
18.0
18.0
19.0
18.0
18.0
18.0
19.0
18.0
21.0
18.0
19.0
18.0
22.0
18.0
20.0
19.0
18.0
19.0
18.0
18.0
18.0
21.0
18.0
19.0
21.0
18.0
18.0
18.0
19.0
18.0
18.0
18.0
19.0
19.0
21.0
19.0
18.0
20.0
18.0
18.0
20.0
19.0
19.0
21.0
20.0
18.0
20.0
20.0
18.0
19.0
19.0
18.0
20.0
19.0
18.0
22.0
18.0
18.0
17.0
18.0
24.0
21.0
32.0
18.0
17.0
16.0
25.0
18.0
20.0
18.0
19.0
16.0
18.0
18.0
18.0
18.0
17.0
19.0
17.0
24.0
26.0
19.0
19.0
19.0
18.0
19.0
18.0
19.0
20.0
22.0
20.0
21.0
21.0
22.0
20.0
19.0
18.0
27.0
19.0
19.0
18.0
18.0
17.0
17.0
17.0
20.0
20.0
29.0
18.0
18.0
17.0
19.0
18.0
18.0
19.0
20.0
18.0
19.0
20.0
19.0
20.0
21.0
19.0
18.0
19.0
18.0
21.0
21.0
21.0
21.0
